time,open,high,low,close,tick_volume,spread,real_volume
2025-07-08 12:20:00,3327.12,3328.23,3325.27,3326.2,1057.0,12,0.0
2025-07-08 12:25:00,3326.24,3327.29,3325.45,3327.29,745.0,12,0.0
2025-07-08 12:30:00,3327.29,3329.51,3327.29,3329.36,729.0,12,0.0
2025-07-08 12:35:00,3329.36,3329.84,3328.6,3328.7,562.0,12,0.0
2025-07-08 12:40:00,3328.7,3328.73,3326.23,3326.27,571.0,12,0.0
2025-07-08 12:45:00,3326.26,3327.67,3325.92,3327.52,612.0,12,0.0
2025-07-08 12:50:00,3327.52,3328.77,3327.46,3328.35,639.0,12,0.0
2025-07-08 12:55:00,3328.36,3328.72,3327.93,3328.19,637.0,12,0.0
2025-07-08 13:00:00,3328.19,3328.7,3325.83,3326.85,914.0,12,0.0
2025-07-08 13:05:00,3326.87,3326.92,3322.56,3323.79,1094.0,12,0.0
2025-07-08 13:10:00,3323.79,3325.01,3320.19,3322.42,1276.0,12,0.0
2025-07-08 13:15:00,3322.42,3322.9,3319.0,3322.02,1355.0,12,0.0
2025-07-08 13:20:00,3322.02,3324.08,3321.79,3323.1,785.0,12,0.0
2025-07-08 13:25:00,3323.1,3326.36,3323.03,3325.62,865.0,12,0.0
2025-07-08 13:30:00,3325.62,3326.91,3324.09,3324.09,1240.0,12,0.0
2025-07-08 13:35:00,3324.09,3325.08,3321.17,3324.96,1434.0,12,0.0
2025-07-08 13:40:00,3324.97,3325.52,3321.14,3321.69,1303.0,12,0.0
2025-07-08 13:45:00,3321.77,3322.49,3314.84,3316.14,1515.0,12,0.0
2025-07-08 13:50:00,3316.14,3317.37,3314.79,3315.75,1768.0,12,0.0
2025-07-08 13:55:00,3315.77,3317.06,3314.97,3315.29,1334.0,12,0.0
2025-07-08 14:00:00,3315.26,3315.86,3310.53,3311.84,1436.0,12,0.0
2025-07-08 14:05:00,3311.85,3312.89,3307.67,3308.27,1691.0,12,0.0
2025-07-08 14:10:00,3308.27,3310.47,3305.32,3306.07,1744.0,12,0.0
2025-07-08 14:15:00,3306.07,3307.57,3304.73,3307.45,1709.0,12,0.0
2025-07-08 14:20:00,3307.45,3307.6,3300.8,3301.59,1727.0,12,0.0
2025-07-08 14:25:00,3301.56,3306.1,3300.94,3305.02,1533.0,12,0.0
2025-07-08 14:30:00,3305.02,3305.02,3300.55,3301.57,1541.0,12,0.0
2025-07-08 14:35:00,3301.57,3303.04,3297.12,3301.46,1624.0,12,0.0
2025-07-08 14:40:00,3301.46,3302.14,3295.12,3297.71,1649.0,12,0.0
2025-07-08 14:45:00,3297.71,3299.47,3295.02,3296.24,1407.0,12,0.0
2025-07-08 14:50:00,3296.23,3297.25,3294.35,3295.16,1706.0,12,0.0
2025-07-08 14:55:00,3295.16,3297.42,3294.79,3296.57,1454.0,12,0.0
2025-07-08 15:00:00,3296.57,3298.41,3294.26,3294.59,1582.0,12,0.0
2025-07-08 15:05:00,3294.6,3296.34,3291.3,3291.68,1537.0,12,0.0
2025-07-08 15:10:00,3291.68,3293.03,3287.17,3291.52,1893.0,12,0.0
2025-07-08 15:15:00,3291.51,3295.68,3288.97,3293.53,1684.0,12,0.0
2025-07-08 15:20:00,3293.53,3295.91,3292.8,3295.41,1151.0,12,0.0
2025-07-08 15:25:00,3295.4,3297.44,3295.04,3296.56,970.0,12,0.0
2025-07-08 15:30:00,3296.56,3297.93,3295.43,3295.58,1017.0,12,0.0
2025-07-08 15:35:00,3295.59,3296.79,3294.8,3296.5,1051.0,12,0.0
2025-07-08 15:40:00,3296.5,3297.88,3295.49,3297.05,1083.0,12,0.0
2025-07-08 15:45:00,3297.05,3298.87,3297.0,3298.87,838.0,12,0.0
2025-07-08 15:50:00,3298.87,3300.27,3298.34,3298.76,999.0,12,0.0
2025-07-08 15:55:00,3298.76,3300.05,3297.63,3298.19,772.0,12,0.0
2025-07-08 16:00:00,3298.19,3298.93,3296.68,3298.92,842.0,12,0.0
2025-07-08 16:05:00,3298.93,3299.38,3297.2,3297.31,966.0,12,0.0
2025-07-08 16:10:00,3297.31,3298.5,3296.72,3297.42,934.0,12,0.0
2025-07-08 16:15:00,3297.42,3298.84,3296.46,3298.48,979.0,12,0.0
2025-07-08 16:20:00,3298.48,3301.33,3298.13,3300.53,893.0,12,0.0
2025-07-08 16:25:00,3300.53,3301.31,3299.46,3300.03,880.0,12,0.0
2025-07-08 16:30:00,3299.99,3300.1,3296.73,3298.6,1135.0,12,0.0
2025-07-08 16:35:00,3298.6,3298.6,3295.88,3297.3,851.0,12,0.0
2025-07-08 16:40:00,3297.3,3298.6,3296.9,3298.02,750.0,12,0.0
2025-07-08 16:45:00,3298.02,3300.05,3298.02,3299.17,786.0,12,0.0
2025-07-08 16:50:00,3299.16,3299.32,3296.78,3297.11,698.0,12,0.0
2025-07-08 16:55:00,3297.07,3301.61,3296.05,3300.46,1876.0,12,0.0
2025-07-08 17:00:00,3300.46,3305.33,3299.37,3304.9,1859.0,12,0.0
2025-07-08 17:05:00,3304.9,3307.01,3303.81,3306.25,1533.0,12,0.0
2025-07-08 17:10:00,3306.29,3306.86,3303.79,3304.1,1276.0,12,0.0
2025-07-08 17:15:00,3304.1,3306.28,3303.62,3305.64,1036.0,12,0.0
2025-07-08 17:20:00,3305.64,3308.28,3304.69,3307.51,1226.0,12,0.0
2025-07-08 17:25:00,3307.54,3310.36,3307.48,3307.98,1571.0,12,0.0
2025-07-08 17:30:00,3308.06,3308.89,3307.11,3307.11,968.0,12,0.0
2025-07-08 17:35:00,3307.1,3308.96,3307.09,3307.42,832.0,12,0.0
2025-07-08 17:40:00,3307.42,3307.83,3305.94,3306.3,825.0,12,0.0
2025-07-08 17:45:00,3306.3,3307.74,3304.72,3306.83,957.0,12,0.0
2025-07-08 17:50:00,3306.83,3307.46,3304.53,3305.46,932.0,12,0.0
2025-07-08 17:55:00,3305.46,3306.86,3305.23,3306.4,572.0,12,0.0
2025-07-08 18:00:00,3306.4,3308.18,3306.3,3307.33,812.0,12,0.0
2025-07-08 18:05:00,3307.35,3307.99,3306.19,3307.24,752.0,12,0.0
2025-07-08 18:10:00,3307.24,3307.57,3304.97,3305.01,697.0,12,0.0
2025-07-08 18:15:00,3305.01,3306.24,3305.0,3305.8,639.0,12,0.0
2025-07-08 18:20:00,3305.8,3306.32,3303.06,3304.33,982.0,12,0.0
2025-07-08 18:25:00,3304.33,3304.34,3300.69,3301.7,846.0,12,0.0
