time,open,high,low,close,tick_volume,spread,real_volume
2024-12-06 10:00:00,2640.77,2640.85,2633.54,2634.19,7439.0,4,0.0
2024-12-06 11:00:00,2634.19,2639.28,2632.5,2638.46,5619.0,4,0.0
2024-12-06 12:00:00,2638.46,2641.55,2635.73,2638.52,7083.0,4,0.0
2024-12-06 13:00:00,2638.52,2643.39,2631.07,2635.75,20326.0,4,0.0
2024-12-06 14:00:00,2635.75,2638.92,2624.08,2635.37,22253.0,4,0.0
2024-12-06 15:00:00,2635.37,2640.57,2632.51,2637.57,18055.0,4,0.0
2024-12-06 16:00:00,2637.57,2641.63,2635.54,2640.46,11708.0,4,0.0
2024-12-06 17:00:00,2640.42,2640.64,2634.24,2634.93,7634.0,4,0.0
2024-12-06 18:00:00,2634.93,2638.98,2634.15,2637.18,5757.0,4,0.0
2024-12-06 19:00:00,2637.18,2637.4,2633.01,2634.83,4541.0,4,0.0
2024-12-06 20:00:00,2634.83,2636.35,2631.5,2632.0,4511.0,4,0.0
2024-12-06 21:00:00,2632.0,2633.23,2631.11,2632.84,1348.0,4,0.0
2024-12-08 23:00:00,2643.27,2648.33,2636.29,2640.05,4549.0,4,0.0
2024-12-09 00:00:00,2640.05,2640.05,2627.49,2630.88,7225.0,4,0.0
