time,open,high,low,close,tick_volume,spread,real_volume,volume,prev_close,momentum,ema20,slope,high_20,low_20,tr,atr14,avg_tr_20,range,range_mean,candle_expansion,volatility,trend_up,trend_down,breakout,reversal,flip,flip_count_10,choppy,confidence_base,behavior_label,behavior_confidence,swing_high,swing_low,swing_high_value,swing_low_value,last_swing_high,last_swing_low,prev_swing_high,prev_swing_low,bos_up,bos_down,bos,structure_state,choch,double_top,double_bottom,break_retest,pattern,date,hour,session,daily_high,daily_low,session_high,session_low,support_level,resistance_level,is_support,is_resistance,supply_zone,demand_zone,order_block,fvg_zone,support_strength,resistance_strength,alpha_score,alpha_signal,alpha_notes,flow_score,flow_signal,flow_notes,signal,signal_owner,confirm_score,position_risk_pct,position_risk,stop_distance,direction,entry_price,stop_loss,take_profit,position_size,daily_loss_locked,trade_allowed,quality,confirmed_signal,market_regime
2026-04-28 07:05:00,4667.98,4669.03,4667.21,4667.9,756,4,0,756,4667.98,-0.07999999999992724,4672.502859968668,-0.4845115756488667,4677.58,4666.56,1.819999999999709,2.7157142857143817,2.8475000000000366,1.819999999999709,2.8475000000000366,False,0,0,1,0,0,0,6.0,1,50,TREND_DOWN,73,False,False,,,4675.81,4666.79,4675.81,4666.79,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.44,4691.46,1,1,0,0,0,0,1.0,1.0,38,,,27,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4667.9,4675.9,4651.9,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 07:10:00,4667.88,4669.82,4667.46,4669.74,827,4,0,827,4667.9,1.8400000000001455,4672.239730447844,-0.2631295208248048,4675.81,4666.56,2.3599999999996726,2.6278571428572053,2.7595000000000254,2.3599999999996726,2.7595000000000254,False,0,0,1,0,0,1,6.0,0,50,TREND_DOWN,73,True,False,4669.82,,4669.82,4666.79,4675.81,4666.79,0,0,0,LH,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.44,4687.66,1,1,0,0,1,0,1.0,1.0,58,,,47,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4669.74,4677.74,4653.74,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 07:15:00,4669.73,4669.73,4668.38,4668.54,648,4,0,648,4669.74,-1.199999999999818,4671.887375167097,-0.35235528074645117,4675.81,4666.56,1.3599999999996726,2.5242857142857247,2.6735000000000126,1.3499999999994543,2.673000000000002,False,0,0,1,0,0,0,6.0,1,50,TREND_DOWN,73,False,False,,,4669.82,4666.79,4669.82,4666.79,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.44,4685.54,1,1,0,0,0,0,1.0,1.0,38,,,27,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4668.54,4676.54,4652.54,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 07:20:00,4668.43,4668.43,4666.56,4666.95,1031,4,0,1031,4668.54,-1.5900000000001455,4671.417148960707,-0.47022620639017987,4675.81,4666.56,1.9799999999995634,2.5314285714285427,2.639499999999998,1.8699999999998909,2.6335000000000037,False,0,0,1,0,0,0,5.0,1,50,TREND_DOWN,73,False,True,,4666.56,4669.82,4666.56,4669.82,4666.79,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.44,4681.03,1,1,0,0,0,0,1.0,1.0,38,,,27,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4666.95,4674.95,4650.95,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 07:25:00,4666.95,4667.75,4666.71,4667.44,801,4,0,801,4666.95,0.4899999999997817,4671.038372869211,-0.37877609149563796,4675.81,4666.56,1.0399999999999636,2.429285714285665,2.5585000000000035,1.0399999999999636,2.552500000000009,False,0,0,1,0,0,1,5.0,1,50,TREND_DOWN,73,False,False,,,4669.82,4666.56,4669.82,4666.56,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.44,4679.81,1,1,0,0,1,0,1.0,1.0,48,,,37,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4667.44,4675.44,4651.44,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 07:30:00,4667.44,4669.06,4666.82,4668.65,861,4,0,861,4667.44,1.2100000000000364,4670.8109087864295,-0.22746408278180752,4675.81,4666.56,2.240000000000691,2.386428571428561,2.555500000000029,2.240000000000691,2.5495000000000347,False,0,0,0,0,0,1,5.0,0,50,RANGE,50,False,False,,,4669.82,4666.56,4669.82,4666.56,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.56,4679.81,1,1,0,0,0,0,1.0,1.0,20,,,38,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4668.65,4660.65,4684.65,0.0,False,False,NONE,no_trade,RANGE
2026-04-28 07:35:00,4668.65,4669.15,4667.37,4668.96,691,4,0,691,4668.65,0.3100000000004002,4670.634631759151,-0.17627702727895667,4675.81,4666.56,1.7799999999997453,2.2099999999999715,2.439000000000033,1.7799999999997453,2.433000000000038,False,0,0,1,0,0,1,5.0,1,50,TREND_DOWN,73,False,False,,,4669.82,4666.56,4669.82,4666.56,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.56,4679.81,1,1,0,0,0,0,1.0,1.0,38,,,27,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4668.96,4676.96,4652.96,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 07:40:00,4668.96,4669.91,4667.53,4669.82,674,4,0,674,4668.96,0.8599999999996726,4670.557047782088,-0.07758397706220421,4675.81,4666.56,2.380000000000109,2.1242857142856986,2.378500000000031,2.380000000000109,2.3725000000000365,False,0,0,0,0,0,1,4.0,0,50,RANGE,50,False,False,,,4669.82,4666.56,4669.82,4666.56,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.56,4679.81,1,1,0,0,0,0,1.0,1.0,20,,,38,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4669.82,4661.82,4685.82,0.0,False,False,NONE,no_trade,RANGE
2026-04-28 07:45:00,4669.83,4669.92,4667.46,4667.69,915,4,0,915,4669.82,-2.130000000000109,4670.283995612365,-0.273052169723087,4675.81,4666.56,2.4600000000000364,2.144999999999982,2.3610000000000126,2.4600000000000364,2.355000000000018,False,0,0,0,0,0,0,4.0,0,50,RANGE,50,True,False,4669.92,,4669.92,4666.56,4669.82,4666.56,0,0,0,NEUTRAL,0,1,0,0,DOUBLE_TOP,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.56,4679.56,1,1,0,0,0,0,1.0,1.0,30,,,50,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4667.69,4659.69,4683.69,0.0,False,False,NONE,no_trade,RANGE
2026-04-28 07:50:00,4667.69,4669.72,4667.29,4667.94,645,4,0,645,4667.69,0.25,4670.060757934997,-0.2232376773681608,4675.81,4666.56,2.430000000000291,2.164285714285662,2.388500000000022,2.430000000000291,2.3825000000000274,False,0,0,0,0,0,1,5.0,0,50,RANGE,50,False,True,,4667.29,4669.92,4667.29,4669.92,4666.56,0,0,0,HL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.56,4677.58,1,1,0,0,1,0,1.0,1.0,30,,,60,FLOW,exploratory,FLOW,FLOW,60.0,0.005,5.0,8.0,LONG,4667.94,4659.94,4683.94,0.625,False,True,MEDIUM,buy,RANGE
2026-04-28 07:55:00,4667.94,4668.53,4667.31,4667.62,697,4,0,697,4667.94,-0.31999999999970896,4669.8283047983305,-0.23245313666666334,4675.81,4666.56,1.2199999999993452,2.1571428571427793,2.3259999999999765,1.2199999999993452,2.3199999999999816,False,0,0,1,0,0,0,5.0,1,50,TREND_DOWN,73,False,False,,,4669.92,4667.29,4669.92,4667.29,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,7,ASIA,4701.24,4554.83,0,0,4666.56,4675.81,1,1,0,0,0,0,1.0,1.0,38,,,27,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4667.62,4675.62,4651.62,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 08:00:00,4667.64,4668.01,4661.71,4663.27,1479,4,0,1479,4667.62,-4.349999999999454,4669.203704341347,-0.6246004569838988,4675.81,4666.56,6.300000000000182,2.4457142857142053,2.4989999999999783,6.300000000000182,2.4929999999999835,True,0,0,1,1,0,0,4.0,0,50,BREAKOUT,81,False,False,,,4669.92,4667.29,4669.92,4667.29,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4661.71,4675.81,1,1,0,1,0,0,1.8,1.0,63,,,69,FLOW,exploratory,FLOW,FLOW,69.0,0.005,5.0,8.0,LONG,4663.27,4655.27,4679.27,0.625,False,True,MEDIUM,buy,BREAKOUT
2026-04-28 08:05:00,4663.27,4663.45,4648.97,4653.83,2275,4,0,2275,4663.27,-9.44000000000051,4667.739542023123,-1.464162318223316,4675.81,4661.71,14.479999999999563,3.30714285714274,3.0104999999999564,14.479999999999563,3.004499999999962,True,0,0,1,1,0,0,4.0,0,50,BREAKOUT,81,False,False,,,4669.92,4667.29,4669.92,4667.29,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4648.97,4675.81,1,1,0,1,0,0,1.8,1.0,63,,,69,FLOW,exploratory,FLOW,FLOW,69.0,0.005,5.0,8.0,LONG,4653.83,4645.83,4669.83,0.625,False,True,MEDIUM,buy,BREAKOUT
2026-04-28 08:10:00,4653.83,4654.9,4648.93,4652.39,1749,4,0,1749,4653.83,-1.4399999999995998,4666.277680878064,-1.461861145059629,4675.4,4648.97,5.969999999999345,3.415714285714135,3.129999999999927,5.969999999999345,3.1239999999999326,True,0,0,1,0,0,0,3.0,0,50,TREND_DOWN,81,False,True,,4648.93,4669.92,4648.93,4669.92,4667.29,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4648.93,4675.81,1,1,0,1,0,0,1.8,1.0,83,ALPHA,strict_alpha,51,,,ALPHA,ALPHA,83.0,0.01,10.0,8.0,SHORT,4652.39,4660.39,4636.39,1.25,False,True,HIGH,sell,TREND_DOWN
2026-04-28 08:15:00,4652.39,4655.38,4651.22,4655.14,1212,4,0,1212,4652.39,2.75,4665.216949365867,-1.0607315121969805,4674.01,4648.93,4.1599999999998545,3.5828571428570024,3.2294999999999163,4.1599999999998545,3.223499999999922,True,0,0,1,0,1,1,4.0,0,50,REVERSAL,82,False,False,,,4669.92,4648.93,4669.92,4648.93,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4648.93,4675.81,1,1,0,0,1,0,1.0,1.0,46,,,59,FLOW,exploratory,FLOW,FLOW,59.0,0.005,5.0,8.0,LONG,4655.14,4647.14,4671.14,0.625,False,True,MEDIUM,buy,REVERSAL
2026-04-28 08:20:00,4655.14,4659.51,4655.07,4658.87,1184,4,0,1184,4655.14,3.7299999999995634,4664.612477997689,-0.6044713681776557,4673.85,4648.93,4.440000000000509,3.731428571428491,3.3434999999999038,4.440000000000509,3.337499999999909,True,0,0,1,0,0,1,4.0,0,50,TREND_DOWN,81,True,False,4659.51,,4659.51,4648.93,4669.92,4648.93,0,0,0,LH,0,0,0,0,NONE,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4648.93,4675.81,1,1,0,0,0,0,1.0,1.0,56,,,43,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4658.87,4666.87,4642.87,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 08:25:00,4658.88,4659.2,4656.96,4658.32,994,4,0,994,4658.87,-0.5500000000001819,4664.013194378862,-0.5992836188270303,4672.63,4648.93,2.2399999999997817,3.7942857142856417,3.389499999999907,2.2399999999997817,3.3834999999999127,False,0,0,1,0,0,0,5.0,1,50,TREND_DOWN,73,False,False,,,4659.51,4648.93,4659.51,4648.93,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4648.93,4675.81,1,1,0,0,0,0,1.0,1.0,46,,,33,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4658.32,4666.32,4642.32,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 08:30:00,4658.18,4658.5,4642.73,4644.48,3404,4,0,3404,4658.32,-13.840000000000146,4662.152890152303,-1.8603042265585827,4671.79,4648.93,15.770000000000437,4.779285714285704,4.064999999999918,15.770000000000437,4.058999999999924,True,0,0,1,1,0,0,4.0,0,50,BREAKOUT,81,False,False,,,4659.51,4648.93,4659.51,4648.93,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4642.73,4675.81,1,1,0,1,0,0,1.8,1.0,63,,,69,FLOW,exploratory,FLOW,FLOW,69.0,0.005,5.0,8.602714285714267,LONG,4644.48,4635.877285714285,4661.685428571428,0.5812119098623371,False,True,MEDIUM,buy,BREAKOUT
2026-04-28 08:35:00,4644.5,4644.58,4637.23,4638.17,2748,4,0,2748,4644.48,-6.309999999999491,4659.868805375893,-2.2840847764100545,4671.67,4642.73,7.350000000000364,5.230000000000018,4.311499999999933,7.350000000000364,4.305499999999938,True,0,0,1,1,0,0,3.0,0,50,BREAKOUT,81,False,False,,,4659.51,4648.93,4659.51,4648.93,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4637.23,4675.81,1,1,0,1,0,0,1.8,1.0,63,,,69,FLOW,exploratory,FLOW,FLOW,69.0,0.005,5.0,9.414000000000033,LONG,4638.17,4628.756,4656.9980000000005,0.5311238580837032,False,True,MEDIUM,buy,BREAKOUT
2026-04-28 08:40:00,4638.17,4638.17,4624.32,4624.92,3007,4,0,3007,4638.17,-13.25,4656.540347721047,-3.3284576548467157,4671.24,4637.23,13.850000000000364,6.059285714285709,4.78149999999996,13.850000000000364,4.775499999999965,True,1,0,1,1,0,0,2.0,0,50,BREAKOUT,87,False,False,,,4659.51,4648.93,4659.51,4648.93,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4624.32,4675.81,1,0,0,1,0,0,1.8,0.0,48,,,73,FLOW,exploratory,FLOW,FLOW,73.0,0.005,5.0,10.906714285714276,LONG,4624.92,4614.013285714286,4646.733428571429,0.45843320628184514,False,True,HIGH,buy,BREAKOUT
2026-04-28 08:45:00,4624.92,4630.47,4623.88,4627.74,2230,4,0,2230,4624.92,2.819999999999709,4653.797457461899,-2.742890259147316,4669.92,4624.32,6.5900000000001455,6.402857142857166,5.019999999999982,6.5900000000001455,5.013999999999987,True,1,0,1,0,1,1,3.0,0,50,REVERSAL,88,False,True,,4623.88,4659.51,4623.88,4659.51,4648.93,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4623.88,4675.81,1,0,0,1,1,0,1.8,0.0,58,,,83,FLOW,exploratory,FLOW,FLOW,83.0,0.005,5.0,11.5251428571429,LONG,4627.74,4616.214857142857,4650.790285714285,0.433834101839455,False,True,HIGH,buy,REVERSAL
2026-04-28 08:50:00,4627.74,4631.87,4626.72,4631.8,2056,4,0,2056,4627.74,4.0600000000004,4651.702461513147,-2.094995948752512,4669.92,4623.88,5.149999999999636,6.600714285714275,5.15949999999998,5.149999999999636,5.153499999999985,False,1,0,1,0,0,1,3.0,0,50,VOLATILE,73,False,False,,,4659.51,4623.88,4659.51,4623.88,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4623.88,4675.81,1,1,0,0,0,0,1.0,1.0,31,,,35,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,11.881285714285696,LONG,4631.8,4619.9187142857145,4655.562571428572,0.0,False,False,NONE,no_trade,VOLATILE
2026-04-28 08:55:00,4631.79,4634.32,4631.47,4632.21,2013,4,0,2013,4631.8,0.4099999999998545,4649.846036607133,-1.8564249060136717,4669.92,4623.88,2.8499999999994543,6.628571428571377,5.233999999999969,2.8499999999994543,5.228499999999985,False,1,0,1,0,0,1,3.0,0,50,VOLATILE,73,True,False,4634.32,,4634.32,4623.88,4659.51,4623.88,0,0,0,LH,0,0,0,0,NONE,2026-04-28,8,LONDON,4701.24,4554.83,0,0,4623.88,4675.4,1,1,0,0,0,0,1.0,1.0,31,,,47,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,11.931428571428478,LONG,4632.21,4620.278571428572,4656.072857142857,0.0,False,False,NONE,no_trade,VOLATILE
2026-04-28 09:00:00,4632.21,4634.09,4625.91,4634.06,2899,4,0,2899,4632.21,1.8500000000003638,4648.342604549312,-1.5034320578215556,4669.92,4623.88,8.180000000000291,7.039285714285662,5.544000000000006,8.180000000000291,5.544000000000006,True,1,0,1,0,0,1,2.0,0,50,VOLATILE,81,False,True,,4625.91,4634.32,4625.91,4634.32,4623.88,0,0,0,HL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.88,4674.01,1,1,0,0,0,0,1.0,1.0,31,,,47,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,12.670714285714192,LONG,4634.06,4621.389285714286,4659.401428571428,0.0,False,False,NONE,no_trade,VOLATILE
2026-04-28 09:05:00,4634.06,4642.96,4634.06,4640.15,1920,4,0,1920,4634.06,6.089999999999236,4647.5623564969965,-0.7802480523150734,4669.92,4623.88,8.899999999999636,7.5878571428571115,5.936999999999989,8.899999999999636,5.936999999999989,True,1,0,0,0,0,1,2.0,0,50,VOLATILE,76,True,False,4642.96,,4642.96,4625.91,4634.32,4625.91,1,0,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.88,4673.85,1,1,0,0,0,0,1.0,1.0,58,,,47,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,13.658142857142801,LONG,4640.15,4626.491857142857,4667.466285714285,0.0,False,False,NONE,no_trade,VOLATILE
2026-04-28 09:10:00,4640.14,4641.89,4637.89,4640.63,1654,4,0,1654,4640.15,0.48000000000047294,4646.902132068711,-0.660224428285801,4669.92,4623.88,4.0,7.4235714285713845,6.024999999999954,4.0,6.024999999999954,False,0,0,0,0,0,1,1.0,0,50,RANGE,50,False,False,,,4642.96,4625.91,4642.96,4625.91,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.88,4672.63,1,1,0,0,0,0,1.0,1.0,28,,,44,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,13.362428571428492,LONG,4640.63,4627.2675714285715,4667.354857142857,0.0,False,False,NONE,no_trade,RANGE
2026-04-28 09:15:00,4640.63,4641.18,4632.98,4633.92,1448,4,0,1448,4640.63,-6.710000000000036,4645.665738538358,-1.2363935303528706,4669.92,4623.88,8.200000000000728,6.975000000000039,6.346000000000004,8.200000000000728,6.346000000000004,True,0,0,0,0,1,0,2.0,0,50,REVERSAL,77,False,False,,,4642.96,4625.91,4642.96,4625.91,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.88,4671.79,1,1,0,0,0,0,1.0,1.0,36,,,49,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,12.55500000000007,LONG,4633.92,4621.365,4659.030000000001,0.0,False,False,NONE,no_trade,REVERSAL
2026-04-28 09:20:00,4633.94,4633.94,4623.39,4626.06,1821,4,0,1821,4633.92,-7.859999999999673,4643.798525344228,-1.8672131941293628,4669.92,4623.88,10.549999999999272,7.302142857142891,6.754499999999962,10.549999999999272,6.754499999999962,True,0,0,1,0,0,0,2.0,0,50,TREND_DOWN,81,False,True,,4623.39,4642.96,4623.39,4642.96,4625.91,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.39,4671.67,1,1,0,1,0,0,1.8,1.0,56,,,39,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,13.143857142857204,SHORT,4626.06,4639.2038571428575,4599.772285714286,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 09:25:00,4626.06,4632.41,4623.84,4631.49,1855,4,0,1855,4626.06,5.4299999999993815,4642.626284835254,-1.1722405089740278,4669.92,4623.39,8.569999999999709,7.6171428571428805,7.059999999999945,8.569999999999709,7.059999999999945,False,0,0,1,0,0,1,3.0,0,50,TREND_DOWN,73,False,False,,,4642.96,4623.39,4642.96,4623.39,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.39,4671.24,1,1,0,0,1,0,1.0,1.0,66,,,41,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,13.710857142857185,SHORT,4631.49,4645.200857142857,4604.068285714286,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 09:30:00,4631.49,4634.35,4629.07,4629.69,1599,4,0,1599,4631.49,-1.800000000000182,4641.394257708087,-1.2320271271673846,4669.72,4623.39,5.280000000000655,7.677142857142891,7.202499999999963,5.280000000000655,7.202499999999963,False,0,0,1,0,0,0,3.0,0,50,TREND_DOWN,73,True,False,4634.35,,4634.35,4623.39,4642.96,4623.39,0,0,0,LH,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.39,4669.92,1,1,0,0,0,0,1.0,1.0,56,,,43,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,13.818857142857203,SHORT,4629.69,4643.508857142857,4602.052285714285,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 09:35:00,4629.69,4631.74,4625.4,4631.74,1571,4,0,1571,4629.69,2.050000000000182,4640.474804593032,-0.9194531150551484,4668.53,4623.39,6.3400000000001455,7.97000000000006,7.4585000000000035,6.3400000000001455,7.4585000000000035,False,0,0,1,0,0,1,4.0,0,50,TREND_DOWN,73,False,True,,4625.4,4634.35,4625.4,4634.35,4623.39,0,0,0,HL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.39,4669.92,1,1,0,0,1,0,1.0,1.0,66,,,53,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,14.346000000000108,SHORT,4631.74,4646.086,4603.048,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 09:40:00,4631.74,4634.67,4628.42,4629.69,1720,4,0,1720,4631.74,-2.050000000000182,4639.447680346077,-1.0271242469552817,4668.01,4623.39,6.25,7.2900000000000285,7.455999999999994,6.25,7.455999999999994,False,0,0,1,0,0,0,5.0,0,50,TREND_DOWN,73,True,False,4634.67,,4634.67,4625.4,4634.35,4625.4,0,0,0,NEUTRAL,0,1,0,0,DOUBLE_TOP,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.39,4669.92,1,1,0,0,0,0,1.0,1.0,66,,,43,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,13.122000000000051,SHORT,4629.69,4642.812,4603.446,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 09:45:00,4629.69,4631.71,4623.79,4625.62,1811,4,0,1811,4629.69,-4.069999999999709,4638.130758408355,-1.3169219377214176,4663.45,4623.39,7.920000000000073,7.3307142857142935,7.12800000000002,7.920000000000073,7.12800000000002,False,0,0,1,0,0,0,5.0,0,50,TREND_DOWN,73,False,False,,,4634.67,4625.4,4634.67,4625.4,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.39,4669.92,1,1,0,0,0,0,1.0,1.0,56,,,31,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,13.19528571428573,SHORT,4625.62,4638.815285714286,4599.229428571429,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 09:50:00,4625.62,4631.76,4623.23,4626.39,1633,4,0,1633,4625.62,0.7700000000004366,4637.0125909408935,-1.118167467461717,4659.51,4623.39,8.530000000000655,6.950714285714314,7.2560000000000855,8.530000000000655,7.2560000000000855,False,0,0,1,0,0,1,6.0,0,50,TREND_DOWN,73,True,True,4631.76,4623.23,4631.76,4623.23,4634.67,4625.4,0,0,0,LL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.23,4669.92,1,1,0,1,1,0,1.8,1.0,81,ALPHA,strict_alpha,49,,,ALPHA,ALPHA,81.0,0.01,10.0,15.291571428571492,SHORT,4626.39,4641.681571428572,4595.806857142858,0.6539550265785979,False,True,HIGH,sell,TREND_DOWN
2026-04-28 09:55:00,4626.39,4631.73,4625.35,4628.99,1519,4,0,1519,4626.39,2.5999999999994543,4636.248534660808,-0.7640562800852422,4659.51,4623.23,6.3799999999992,6.935714285714247,7.367000000000052,6.3799999999992,7.367000000000052,False,0,0,1,0,0,1,6.0,0,50,TREND_DOWN,73,False,False,,,4631.76,4623.23,4631.76,4623.23,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-28,9,LONDON,4701.24,4554.83,0,0,4623.23,4669.92,1,1,0,0,0,0,1.0,1.0,56,,,31,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,12.484285714285644,SHORT,4628.99,4641.4742857142855,4604.021428571428,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-28 10:00:00,4628.99,4639.28,4627.41,4639.06,1903,4,0,1903,4628.99,10.070000000000618,4636.516293264541,0.26775860373254545,4659.51,4623.23,11.86999999999989,7.415714285714265,7.7385000000000215,11.86999999999989,7.7385000000000215,True,0,1,0,0,0,1,5.0,0,50,TREND_UP,81,False,False,,,4631.76,4623.23,4631.76,4623.23,1,0,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,10,LONDON,4701.24,4554.83,0,0,4623.23,4669.92,1,1,0,0,0,0,1.0,1.0,83,ALPHA,strict_alpha,43,,,ALPHA,ALPHA,83.0,0.01,10.0,16.314571428571384,LONG,4639.06,4622.745428571429,4671.689142857143,0.6129489851316106,False,True,HIGH,buy,TREND_UP
2026-04-28 10:05:00,4639.1,4639.45,4632.34,4633.9,1425,4,0,1425,4639.06,-5.160000000000764,4636.267122477441,-0.24917078709950147,4659.2,4623.23,7.109999999999673,7.719999999999994,7.982000000000016,7.109999999999673,7.982000000000016,False,0,0,0,0,0,0,6.0,0,50,RANGE,50,True,False,4639.45,,4639.45,4623.23,4631.76,4623.23,1,0,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-28,10,LONDON,4701.24,4554.83,0,0,4623.23,4669.92,1,1,0,0,0,0,1.0,1.0,55,,,56,FLOW,exploratory,FLOW,FLOW,56.0,0.005,5.0,13.89599999999999,LONG,4633.9,4620.004,4661.692,0.3598157743235466,False,True,MEDIUM,buy,RANGE
