time,open,high,low,close,tick_volume,spread,real_volume,volume
2026-04-29 16:25:00,4538.45,4539.45,4534.5,4537.81,2154,4,0,2154
2026-04-29 16:30:00,4537.81,4539.75,4529.83,4532.88,3518,4,0,3518
2026-04-29 16:35:00,4532.88,4534.16,4524.15,4525.59,3214,4,0,3214
2026-04-29 16:40:00,4525.53,4526.2,4513.51,4514.65,3226,4,0,3226
2026-04-29 16:45:00,4514.65,4517.19,4510.02,4514.46,2970,4,0,2970
2026-04-29 16:50:00,4514.46,4521.45,4514.29,4520.87,2684,4,0,2684
2026-04-29 16:55:00,4520.88,4530.02,4519.42,4521.83,2544,4,0,2544
2026-04-29 17:00:00,4521.82,4525.44,4517.95,4525.43,2679,4,0,2679
2026-04-29 17:05:00,4525.43,4526.72,4517.86,4519.7,2689,4,0,2689
2026-04-29 17:10:00,4519.72,4528.27,4519.3,4526.19,2783,4,0,2783
2026-04-29 17:15:00,4526.18,4534.82,4524.34,4534.38,2733,4,0,2733
2026-04-29 17:20:00,4534.38,4537.07,4532.33,4536.59,2436,4,0,2436
2026-04-29 17:25:00,4536.58,4537.77,4531.8,4533.18,2572,4,0,2572
2026-04-29 17:30:00,4533.18,4542.16,4530.92,4539.61,2482,4,0,2482
2026-04-29 17:35:00,4539.61,4542.75,4538.2,4540.91,1968,4,0,1968
2026-04-29 17:40:00,4540.9,4540.9,4537.71,4538.85,1794,4,0,1794
2026-04-29 17:45:00,4538.85,4539.03,4532.79,4532.95,1874,4,0,1874
2026-04-29 17:50:00,4533.07,4539.6,4532.16,4539.15,2247,4,0,2247
2026-04-29 17:55:00,4539.15,4540.61,4536.32,4539.26,2386,4,0,2386
2026-04-29 18:00:00,4539.26,4546.05,4538.73,4542.98,2526,4,0,2526
2026-04-29 18:05:00,4542.98,4546.93,4540.07,4540.08,1915,4,0,1915
2026-04-29 18:10:00,4540.08,4542.98,4536.47,4538.03,2042,4,0,2042
2026-04-29 18:15:00,4538.03,4543.49,4536.29,4541.71,1927,4,0,1927
2026-04-29 18:20:00,4541.71,4544.66,4540.58,4544.04,1767,4,0,1767
2026-04-29 18:25:00,4544.04,4546.4,4541.47,4543.53,2062,4,0,2062
2026-04-29 18:30:00,4543.53,4544.87,4540.47,4543.9,2048,4,0,2048
2026-04-29 18:35:00,4543.9,4552.81,4543.9,4551.13,2274,4,0,2274
2026-04-29 18:40:00,4551.13,4556.28,4550.25,4553.11,2551,4,0,2551
2026-04-29 18:45:00,4553.11,4558.95,4553.01,4554.21,2171,4,0,2171
2026-04-29 18:50:00,4554.21,4556.81,4542.08,4546.8,2907,4,0,2907
2026-04-29 18:55:00,4546.8,4548.39,4543.34,4547.65,3463,4,0,3463
2026-04-29 19:00:00,4547.58,4564.29,4546.89,4561.99,3090,4,0,3090
2026-04-29 19:05:00,4562.02,4564.85,4559.42,4561.15,2638,4,0,2638
2026-04-29 19:10:00,4561.15,4563.75,4557.36,4559.13,2110,4,0,2110
2026-04-29 19:15:00,4559.13,4560.54,4557.65,4560.3,2367,4,0,2367
2026-04-29 19:20:00,4560.3,4562.85,4557.07,4562.05,1999,4,0,1999
2026-04-29 19:25:00,4562.1,4564.13,4560.15,4560.15,2397,4,0,2397
2026-04-29 19:30:00,4560.15,4560.15,4549.67,4550.59,2788,4,0,2788
2026-04-29 19:35:00,4550.59,4552.67,4545.66,4550.25,2759,4,0,2759
2026-04-29 19:40:00,4550.22,4551.98,4548.81,4550.52,1778,4,0,1778
2026-04-29 19:45:00,4550.52,4551.56,4546.12,4546.42,2043,4,0,2043
2026-04-29 19:50:00,4546.42,4548.59,4544.06,4544.55,2239,4,0,2239
2026-04-29 19:55:00,4544.5,4546.04,4543.28,4545.46,2109,4,0,2109
2026-04-29 20:00:00,4545.46,4546.66,4542.8,4545.03,2100,4,0,2100
2026-04-29 20:05:00,4545.09,4550.95,4543.62,4550.74,1423,4,0,1423
2026-04-29 20:10:00,4550.74,4552.25,4550.04,4550.65,1623,4,0,1623
2026-04-29 20:15:00,4550.65,4550.67,4547.77,4549.61,1697,4,0,1697
2026-04-29 20:20:00,4549.57,4554.54,4549.48,4553.24,2682,4,0,2682
2026-04-29 20:25:00,4553.24,4553.73,4546.06,4547.23,2536,4,0,2536
2026-04-29 20:30:00,4547.23,4548.62,4543.92,4544.39,2032,4,0,2032
2026-04-29 20:35:00,4544.39,4546.63,4542.77,4545.28,1425,4,0,1425
2026-04-29 20:40:00,4545.28,4545.48,4543.04,4544.76,1146,4,0,1146
2026-04-29 20:45:00,4544.76,4546.2,4541.63,4543.4,1571,4,0,1571
2026-04-29 20:50:00,4543.4,4547.73,4542.96,4543.77,1600,4,0,1600
2026-04-29 20:55:00,4543.77,4547.3,4542.62,4547.3,1153,4,0,1153
2026-04-29 21:00:00,4547.3,4552.8,4538.36,4541.1,3521,4,0,3521
2026-04-29 21:05:00,4541.22,4542.09,4531.69,4533.26,3633,4,0,3633
2026-04-29 21:10:00,4533.26,4535.35,4525.3,4525.62,2655,4,0,2655
2026-04-29 21:15:00,4525.62,4539.81,4525.11,4531.72,3067,4,0,3067
2026-04-29 21:20:00,4531.69,4537.57,4531.68,4535.18,2350,4,0,2350
2026-04-29 21:25:00,4535.18,4535.41,4529.69,4532.92,2097,4,0,2097
2026-04-29 21:30:00,4532.92,4534.07,4520.59,4521.64,2926,4,0,2926
2026-04-29 21:35:00,4521.61,4540.82,4521.18,4528.9,3796,4,0,3796
2026-04-29 21:40:00,4528.9,4528.92,4520.64,4520.64,3128,4,0,3128
2026-04-29 21:45:00,4520.62,4530.54,4518.33,4528.85,3118,4,0,3118
2026-04-29 21:50:00,4528.85,4534.91,4528.8,4532.16,2366,4,0,2366
2026-04-29 21:55:00,4532.16,4541.18,4531.68,4538.23,2583,4,0,2583
2026-04-29 22:00:00,4538.2,4545.38,4537.43,4537.43,2442,4,0,2442
2026-04-29 22:05:00,4537.43,4541.68,4533.19,4538.95,2479,4,0,2479
2026-04-29 22:10:00,4538.95,4548.89,4538.24,4547.74,2304,4,0,2304
2026-04-29 22:15:00,4547.7,4550.66,4545.16,4547.46,1887,4,0,1887
2026-04-29 22:20:00,4547.46,4547.82,4542.24,4544.97,1746,4,0,1746
2026-04-29 22:25:00,4544.97,4545.66,4541.29,4542.89,1488,4,0,1488
2026-04-29 22:30:00,4542.89,4545.1,4537.71,4539.18,2143,4,0,2143
2026-04-29 22:35:00,4539.18,4541.95,4537.65,4540.75,1552,4,0,1552
2026-04-29 22:40:00,4540.75,4542.33,4537.77,4539.65,1377,4,0,1377
2026-04-29 22:45:00,4539.64,4548.12,4539.46,4548.12,1580,4,0,1580
2026-04-29 22:50:00,4548.08,4549.91,4546.55,4547.94,1643,4,0,1643
2026-04-29 22:55:00,4547.98,4549.2,4543.98,4546.81,2368,4,0,2368
